"sentiment","textID","date","no_query","special","text"
"0","1556981968","Sun Apr 19 01:21:24 PDT 2009","NO_QUERY","Jawslyn","is glad that everything for tml's articles are settled. like finally i can go out now. aargh, whole sunday wasted. "
"0","1556982001","Sun Apr 19 01:21:25 PDT 2009","NO_QUERY","Moulonrouge","Going to my class "
"0","1556982280","Sun Apr 19 01:21:31 PDT 2009","NO_QUERY","2Hood4Hollywood","@dswints SMH it was ok it was just missing you and the crew "
"0","1556982400","Sun Apr 19 01:21:33 PDT 2009","NO_QUERY","kimmieannxx","Headache... &amp; bruised hands from playing too much guitar  GOODNIGHT everyone"
"0","1556982556","Sun Apr 19 01:21:36 PDT 2009","NO_QUERY","MojoUK","Fiance's mother been taken ill, so we're both heading upto Birmingham until at least fri. "
"0","1556982563","Sun Apr 19 01:21:36 PDT 2009","NO_QUERY","xaddictedtothis","back to aust on tuesday, back to school on thursday "
"0","1556982866","Sun Apr 19 01:21:43 PDT 2009","NO_QUERY","aeoth","Nuts, MSDN subscription still not renewed, and Win7 RC1 meant to be out very very shortly "
"0","1556982919","Sun Apr 19 01:21:44 PDT 2009","NO_QUERY","neleiann","Wow I just got done watching making the bad...very dramatic I shed a tear "
"0","1556982950","Sun Apr 19 01:21:44 PDT 2009","NO_QUERY","queeniechua","Off to get some nap. Haven't slept much lately "
"0","1556983363","Sun Apr 19 01:21:53 PDT 2009","NO_QUERY","paralogy","@howard_Liu Yeah, Howard, it's pretty bad  But I think I'll be okay "
"0","1556983401","Sun Apr 19 01:21:55 PDT 2009","NO_QUERY","ALopey","I want a top hat "
"0","1556983565","Sun Apr 19 01:21:58 PDT 2009","NO_QUERY","beebeesam","is very tired "
"0","1556983855","Sun Apr 19 01:22:06 PDT 2009","NO_QUERY","stompthewalrus","Poor Colon brothers, though. "
"0","1556983887","Sun Apr 19 01:22:04 PDT 2009","NO_QUERY","Jawslyn","is glad that everything for tml's articles is settled. like finally i can go out now. aargh, whole sunday wasted. "
"0","1556983990","Sun Apr 19 01:22:06 PDT 2009","NO_QUERY","ShantaramForum","@chipperbebe No news as yet  Still on hold is what I gather..."
"0","1556984044","Sun Apr 19 01:22:07 PDT 2009","NO_QUERY","DaggiRichter","slept very well.take a shower now.have to do my tax declaration today  very,very boring"
"0","1556984222","Sun Apr 19 01:22:11 PDT 2009","NO_QUERY","greyko","@cuteredshoes GREAT now i want chocolate. "
"0","1556984891","Sun Apr 19 01:22:25 PDT 2009","NO_QUERY","cchristys","@Micimic Yeah, I mean, we spend minutes with Mika and hours/days with the MFC. It's much more emotional to say bye to them. "
"0","1556985169","Sun Apr 19 01:22:32 PDT 2009","NO_QUERY","ChrissChad","I am babysitting a whole bunch of drunks "
"0","1556985257","Sun Apr 19 01:22:34 PDT 2009","NO_QUERY","foofish","@jenicahendrix aw kitties  that's terrible."
"0","1556985394","Sun Apr 19 01:22:36 PDT 2009","NO_QUERY","tariraridum","@gerardway hey gerard, its hard to get your comics in indonesia you know. i hope i can read it but i cant find it here "
"0","1556986023","Sun Apr 19 01:22:49 PDT 2009","NO_QUERY","paralogy","@brittneyy_ Just some asshole talkin' mad shit to me "
"0","1556986221","Sun Apr 19 01:22:53 PDT 2009","NO_QUERY","mynameisnotamy","dont want to go back to school "
"0","1556986971","Sun Apr 19 01:23:12 PDT 2009","NO_QUERY","OwenMcOwen","Today I am trying to catch up on work before tomorrows video conference marathon "
"0","1556987099","Sun Apr 19 01:23:12 PDT 2009","NO_QUERY","rockhag","is up far too early for a Sunday morning and has a really bloodshot eye.  Owie. "
"0","1556987255","Sun Apr 19 01:23:14 PDT 2009","NO_QUERY","amsanchez_","btw, wanted to watch grey garden but sadly missed it "
"0","1556987745","Sun Apr 19 01:23:25 PDT 2009","NO_QUERY","kisswithatear","I need a bacon sandwich... but will have to wait for lunch (which is normally on an hour away when I wake up)... Oh grrrr "
"0","1556987984","Sun Apr 19 01:23:30 PDT 2009","NO_QUERY","boogchic09","Wishes she wasn't so fn stupid "
"0","1556988090","Sun Apr 19 01:23:32 PDT 2009","NO_QUERY","N818","is still alone "
"0","1556988243","Sun Apr 19 01:23:36 PDT 2009","NO_QUERY","MojoUK","Fiancee's mother been taken ill, so we're both heading upto Birmingham to see the family until at least fri. "
"0","1556992284","Sun Apr 19 01:24:59 PDT 2009","NO_QUERY","AzhriaLilu","It's morning.  I'm bleary-eyed and not happy to be out of bed "
"0","1556992389","Sun Apr 19 01:25:02 PDT 2009","NO_QUERY","OhMaiLisa","Ew, one more day till school. "
"0","1556992715","Sun Apr 19 01:25:07 PDT 2009","NO_QUERY","Blazinthugg","Another boring night here home alone.... The number 1 is deff the loneliest number "
"0","1556992830","Sun Apr 19 01:25:09 PDT 2009","NO_QUERY","maddihorse","@StaceShort I love the rain too... it's hardly raining here "
"0","1556993025","Sun Apr 19 01:25:13 PDT 2009","NO_QUERY","Soupio","wer gonna miss you guys when this ends  #asot400"
"0","1556993134","Sun Apr 19 01:25:14 PDT 2009","NO_QUERY","Andhertoonz","@edlea any ideas  http://tinyurl.com/djtz4q"
"0","1556993464","Sun Apr 19 01:25:24 PDT 2009","NO_QUERY","lanslyde","@natalietran u went to new york n didnt take me?   lol"
"0","1556993711","Sun Apr 19 01:25:26 PDT 2009","NO_QUERY","arpitjain11","huh I didn't even realize that weekend has come and almost gone..   I want my weeekends offffffffffffff .."
"0","1556993799","Sun Apr 19 01:25:28 PDT 2009","NO_QUERY","kritlynp","is sad that @darlich did not come out with us tonight  "
"0","1556994505","Sun Apr 19 01:25:41 PDT 2009","NO_QUERY","jddaniels1982","three days...five ambiens...no sleep. if i start seeing snakes, i'm checking in. "
"0","1556994531","Sun Apr 19 01:25:42 PDT 2009","NO_QUERY","ashleeadams","@missmonnie I just can't be fucked dude. I am exhausted from work this weekend and so much cardio at the gym, I don't feel like cooking "
"0","1556994591","Sun Apr 19 01:25:43 PDT 2009","NO_QUERY","006jazzy","Ahhhh :@ I missed mimmo's party as i live in the UK  and i solved all the clues :@"
"0","1556994649","Sun Apr 19 01:25:44 PDT 2009","NO_QUERY","aznbabymei","I have an cofession to make  I'm addictied to to to sigh I'm addicted to Korean Drama LoL "
"0","1556994682","Sun Apr 19 01:25:45 PDT 2009","NO_QUERY","tinknevertalks","... Now I'm bored. Damned stupid body clock. "
"0","1556994790","Sun Apr 19 01:25:49 PDT 2009","NO_QUERY","thatsblue2u","@DWsEventualWife my cousin loves jon and he hugged her then got on his phone during the M&amp;G.  She isnt happy either "
"0","1556995138","Sun Apr 19 01:25:54 PDT 2009","NO_QUERY","alexpapworth","Editing my video interview. Any ideas on how I can reduce background noise? Had crappy mike connected for first half hour by mistake "
"0","1556995180","Sun Apr 19 01:25:55 PDT 2009","NO_QUERY","AshyJonas","@jamieFTW Nup, doesn't. Twitter sucks  I've tried heaps of pictures, too"
"0","1556995470","Sun Apr 19 01:26:01 PDT 2009","NO_QUERY","t03spd8","is feeling ill at work "
"0","1556995495","Sun Apr 19 01:26:01 PDT 2009","NO_QUERY","fvanson","Beautiful weather outside, and I have to work   It hurts when disappointing a person you like. Will put some thought on how to resolve."
"0","1556995519","Sun Apr 19 01:26:01 PDT 2009","NO_QUERY","srika_km","looks like Ferrari will still be pointless at the end of chinese GP "
"0","1556995700","Sun Apr 19 01:26:05 PDT 2009","NO_QUERY","ColleenCoplick","@Magnetoboldtoo ahhh ok. i knew abt the girl, but not abt the purple.  feeling for @mamasphor."
"0","1556996121","Sun Apr 19 01:26:12 PDT 2009","NO_QUERY","ashusmc","a week from today "
"0","1556996139","Sun Apr 19 01:26:13 PDT 2009","NO_QUERY","dadatina","@totallyninja thanks, me too "
"0","1556996167","Sun Apr 19 01:26:13 PDT 2009","NO_QUERY","007buddha","OMG one hour limit   life is so unfair"
"0","1556996223","Sun Apr 19 01:26:14 PDT 2009","NO_QUERY","egolovch","totally worth it: &quot;Seoul Train&quot; documentary about people trying to escape North Korea, instant watch on Netflix. It made me cry... "
"0","1556996258","Sun Apr 19 01:26:15 PDT 2009","NO_QUERY","sebby_peek","@amazingphoebe don't you have work tomorrow too or some shit? "
"0","1556996261","Sun Apr 19 01:26:16 PDT 2009","NO_QUERY","kellykell1","I can't sleep  This always happens when I'm away from my own bed."
"0","1556996270","Sun Apr 19 01:26:15 PDT 2009","NO_QUERY","morayfirthradio","@markinscotland super "
"0","1556996320","Sun Apr 19 01:26:17 PDT 2009","NO_QUERY","luuloo","bl dwam o maly moood "
"0","1556996763","Sun Apr 19 01:26:26 PDT 2009","NO_QUERY","lalady816","Was SlumDRINK Millionaire tonight... Exhausted...and aint a million dollars richer. "
"0","1556996960","Sun Apr 19 01:26:30 PDT 2009","NO_QUERY","poppetshop","Aaah my ipod appears to be broken "
"0","1556997137","Sun Apr 19 01:26:34 PDT 2009","NO_QUERY","staticRVA","@sunsetoverdose the first time was a glass of water. this time, however, was a bourbon and ginger... i wasn't even drunk. just clumsy. "
"0","1556997212","Sun Apr 19 01:26:35 PDT 2009","NO_QUERY","hellomae","No... my sandal broke  barefoot for the night."
"0","1556997440","Sun Apr 19 01:26:40 PDT 2009","NO_QUERY","paraic","Having breakfast with the small girl. Toast. Butter and jam for her. Low fat, cholesterol-lowering hydrogenated crap for me "
"0","1556997790","Sun Apr 19 01:26:48 PDT 2009","NO_QUERY","Asphar","Good morning, everyone Uahg, I feel like I'm heading toward a bad cold... "
"0","1556997809","Sun Apr 19 01:26:48 PDT 2009","NO_QUERY","Mastadj","Thinks the prom was a blast but is haunted with the memories with Sarah back when. "
"0","1556997815","Sun Apr 19 01:26:51 PDT 2009","NO_QUERY","jessicamk11","@iamDavidMarsh to bad i'm not ur friend in person or i would help. "
"0","1556997851","Sun Apr 19 01:26:49 PDT 2009","NO_QUERY","Maninder","@dchieng I know..@dreamaholic is CRUEL like that...aiyaz..i am the most abused Textie "
"0","1556997885","Sun Apr 19 01:26:49 PDT 2009","NO_QUERY","alexd_xo","oh dear. last day of te holidays  back to school tomorrow. yay?"
"0","1556997889","Sun Apr 19 01:26:49 PDT 2009","NO_QUERY","ctolsen","All out of fish oil "
"0","1556998008","Sun Apr 19 01:26:52 PDT 2009","NO_QUERY","rickynieblas","hahaha hey,, Camila and me break up "
"0","1556998463","Sun Apr 19 01:27:03 PDT 2009","NO_QUERY","pokeb","@FrancescAcknet I'd hate to have to look at that notice each time I went to get some milk "
"0","1556998492","Sun Apr 19 01:27:02 PDT 2009","NO_QUERY","xxultravioletxx","woohoo darn, it's so hot here in the Philippines.. and it's one of the effects of Global Warming.. "
"0","1556998500","Sun Apr 19 01:27:02 PDT 2009","NO_QUERY","willswanson1980","And in carrying on a popular theme... Bad night But at least the air seems clearer now... Not always for the better "
"0","1556998908","Sun Apr 19 01:27:11 PDT 2009","NO_QUERY","samppa89","@fakefelipemassa Oh you poor thing "
"0","1556999006","Sun Apr 19 01:27:13 PDT 2009","NO_QUERY","Stargirl_aj","@KWLame13 eeek. I miss you tooo haha"
"0","1556999127","Sun Apr 19 01:27:15 PDT 2009","NO_QUERY","addictedtoapple","Made the best of the night for Amanda's Bday, despite losing my keys "
"0","1556999213","Sun Apr 19 01:27:17 PDT 2009","NO_QUERY","Winstonita","@reedoh Morning hun; sorry bout Arsenal  weather was 2 good yesterday; so catching up now; out all afternoon so has to be done xx"
"0","1556999217","Sun Apr 19 01:27:17 PDT 2009","NO_QUERY","kimifosi","Glock overtakes Kimi - it just gets worse for us Kimster fans "
"0","1556999544","Sun Apr 19 01:27:23 PDT 2009","NO_QUERY","Scarborough","@manxmidge Because Bernie and FOM don't provide a HD feed "
"0","1556999605","Sun Apr 19 01:27:25 PDT 2009","NO_QUERY","Rogerlam","Me so hungee... Craving food right now "
"0","1557000087","Sun Apr 19 01:27:34 PDT 2009","NO_QUERY","NicoleAlison","Wonderful weekend comes to an end. I go to sleep now and when I wake... it will be monday. "
"0","1557000145","Sun Apr 19 01:27:36 PDT 2009","NO_QUERY","Pedro1963","@nessie111 vettel is going to catch button. "
"0","1557000161","Sun Apr 19 01:27:37 PDT 2009","NO_QUERY","VickiFrami","sometimes people suprise you and prove you wrong when all you do is be there for them, guess it's time to move on....having a hard night "
"0","1557000347","Sun Apr 19 01:27:40 PDT 2009","NO_QUERY","Ally_Bunny","Im so sad my dog died yeasterday "
"0","1557000613","Sun Apr 19 01:27:46 PDT 2009","NO_QUERY","RebeccaMasters","Awake and getting ready for another day at work "
"0","1557000677","Sun Apr 19 01:27:48 PDT 2009","NO_QUERY","Manaphy","@MariahCarey Great"
"0","1557000685","Sun Apr 19 01:27:47 PDT 2009","NO_QUERY","Christyxcore","@warza Ah. Didn't think about that. Sorry, forgot "
"0","1557000912","Sun Apr 19 01:27:52 PDT 2009","NO_QUERY","jamesErrington","Good morning having a coffee and watching Ben 10: Alien Force. Matthew was up every hour last night teething "
"0","1557001103","Sun Apr 19 01:27:55 PDT 2009","NO_QUERY","F1Malaysia","Ferrari pointless again. sad face  #F1"
"0","1557001479","Sun Apr 19 01:28:04 PDT 2009","NO_QUERY","Model_Rayne","@MariahCarey Ouch a sore tooth"
"0","1557001776","Sun Apr 19 01:28:09 PDT 2009","NO_QUERY","JenLui","is upset @ my situation  -im sick- cpa exam is in less 2 wks- im tired- ive missed out on so much already-my wallet is still gone &amp; more"
"0","1557001807","Sun Apr 19 01:28:09 PDT 2009","NO_QUERY","col2k8","yawn....another day in work and it's sunny AGAIN "
"0","1557001918","Sun Apr 19 01:28:12 PDT 2009","NO_QUERY","memilou","nothing to do....bored "
"0","1557002363","Sun Apr 19 01:28:19 PDT 2009","NO_QUERY","metafiktion","You don't quite get the same sense of satisfaction completing overdue homework. "
"0","1557002751","Sun Apr 19 01:28:27 PDT 2009","NO_QUERY","sebby_peek","@amazingphoebe alright, so think of something to do tomorrow, and we'll do it  until then, i'm gonna get off twitter  i love you "
"0","1557002767","Sun Apr 19 01:28:28 PDT 2009","NO_QUERY","kmbyoung17","Getting ready to go home super tired   ** mo **"
"0","1557003196","Sun Apr 19 01:28:37 PDT 2009","NO_QUERY","stibbons","Turns out the port was cursed. "
"0","1557003225","Sun Apr 19 01:28:37 PDT 2009","NO_QUERY","edaulton","Up getting ready for work. Dreading it. Nobody but me I am going to get robber blind  hate it and ppl at work who cock it up "
"0","1557003254","Sun Apr 19 01:28:39 PDT 2009","NO_QUERY","maldo85","Leslie is THROWED. Don't believe a word she says. I don't feel good, think I'm comin down with something... ruh roh.... "
"0","1557003320","Sun Apr 19 01:28:41 PDT 2009","NO_QUERY","traceyjowens","@surfnutt would be nice to see another Vettel win, but either way I won't see it cos about to go out now "
"0","1557005636","Sun Apr 19 01:29:26 PDT 2009","NO_QUERY","scotdoc","@by_tor no probs . AAisp looks interesting- trying to work out which is best. I can only get 0.5meg download "
"0","1557005823","Sun Apr 19 01:29:29 PDT 2009","NO_QUERY","Mayagician","Adding first level of polish to walk cycle. Should be finished soon hopefully, as render time is going to kill me "
"0","1557006160","Sun Apr 19 01:29:36 PDT 2009","NO_QUERY","gabysslave","Button losing the lead  #F1"
"0","1557006283","Sun Apr 19 01:29:39 PDT 2009","NO_QUERY","Martthitta","Sunday "
"0","1557006381","Sun Apr 19 01:29:41 PDT 2009","NO_QUERY","GeorgeJulian","Party last night, was driving, home 1am...knackered today. Allotment or run? Not that I really fancy either if I'm honest "
"0","1557006445","Sun Apr 19 01:29:42 PDT 2009","NO_QUERY","tdrury","Tweeted to soon as S Vettel takes the lead from Jenson. "
"0","1557006658","Sun Apr 19 01:29:47 PDT 2009","NO_QUERY","riik","I got so upset my stomach kills.  lord help me"
"0","1557007131","Sun Apr 19 01:29:56 PDT 2009","NO_QUERY","pwsociety","@iamdiddy I just got home and am trying in but I'm LOCKED OUT "
"0","1557007573","Sun Apr 19 01:30:03 PDT 2009","NO_QUERY","GPforhire","@mungotwyford as opposed to here, not a sky in the clouds "
"0","1557008214","Sun Apr 19 01:30:12 PDT 2009","NO_QUERY","Snow_king","I have to leave devon today "
"0","1557008266","Sun Apr 19 01:30:13 PDT 2009","NO_QUERY","ohmygore","ugh i need to renew the fucking restraining order.  help."
"0","1557008473","Sun Apr 19 01:30:16 PDT 2009","NO_QUERY","PrincessSam","Slept for an hour ish and now can't get back to sleep "
"0","1557008543","Sun Apr 19 01:30:17 PDT 2009","NO_QUERY","neekiteeta","says Goodbye 300k worth of chips//plurk.com/p/oyehi"
"0","1557008685","Sun Apr 19 01:30:19 PDT 2009","NO_QUERY","ilove_shoes","@ddrfanatic682 already? when did you start reading it have you seen the movie? i'm on chapter 7 haven't read it in a few days "
"0","1557008941","Sun Apr 19 01:30:23 PDT 2009","NO_QUERY","lemonsareyellow","Dammit, I appear to have missed most of the F1.  DIdn't realise it started at 7am"
"0","1557009152","Sun Apr 19 01:30:27 PDT 2009","NO_QUERY","anthonylewry","@MariahCarey lucky you've got your pipes...throat infection in my neck of the woods "
"0","1557009526","Sun Apr 19 01:30:34 PDT 2009","NO_QUERY","LiliCosic","@cookiemonster82 no thankfully not today,but work tomorrow at 6am  Hoping for no rain because of my dead wipers:/"
"0","1557009725","Sun Apr 19 01:30:38 PDT 2009","NO_QUERY","JodiBrager","Woke up at 2 am with an allergic reaction to to some over the counter medicine...can't get back to sleep. "
"0","1557009809","Sun Apr 19 01:30:39 PDT 2009","NO_QUERY","ValerieFlynt","Coachella Day 2 over, one more left BEDTIME"
"0","1557010509","Sun Apr 19 01:30:52 PDT 2009","NO_QUERY","AndersBakfeldt","Copenhagen spring just turned into winter again.. "
"0","1557010690","Sun Apr 19 01:30:59 PDT 2009","NO_QUERY","SunshineDBaby","@thekiddaytona All good My aunt ran me around the world on the tourist tip. So I went home exhausted "
"0","1557010735","Sun Apr 19 01:30:56 PDT 2009","NO_QUERY","ellanov","@Pinot007 not watching today ;(  not home.. Used to support Honda, he he. But I'm also big fan of Kimi Not very fond of Hamilton, sorry "
"0","1557010769","Sun Apr 19 01:30:57 PDT 2009","NO_QUERY","JohnCab","@t_nutty y'all lucky, I'm so 2000 n late, hangin @ yur pad alone, neen doin his thang in his room, wish I was partyin wid u guys "
"0","1557010997","Sun Apr 19 01:31:01 PDT 2009","NO_QUERY","lesley007","@Lollyjay  Why? What's up with him?"
"0","1557011216","Sun Apr 19 01:31:05 PDT 2009","NO_QUERY","chickenchat","I got them through the Battery Hen Welfare Trust (www.bhwt.org.uk) who arranges adoption opportunities for hens who are deemed past it "
"0","1557011421","Sun Apr 19 01:31:09 PDT 2009","NO_QUERY","bigmarketing","@arifgan @arifgan me too except for the last part "
"0","1557011569","Sun Apr 19 01:31:13 PDT 2009","NO_QUERY","Princessplus2","Had a great week at work. Priscilla the Queen of Evil was on vacation but she is back Monday... "
"0","1557011669","Sun Apr 19 01:31:13 PDT 2009","NO_QUERY","Mixtape_Girl","@MsClementine I wanted to say sorry about friday and i hope i didnt get you into trouble "
"0","1557011780","Sun Apr 19 01:31:16 PDT 2009","NO_QUERY","annameadrobson","woke up with pins and needles in her right hand - but it got better when she dangled it over the bed.  Carpel tunnel?  Hope not pregnant "
"0","1557011919","Sun Apr 19 01:31:17 PDT 2009","NO_QUERY","Momma70","Just have my dog her antibiotics have her her pain med early. Tim wouldn't wake up to help me "
"0","1557011970","Sun Apr 19 01:31:18 PDT 2009","NO_QUERY","MelindaGMayor","Sad because night of singin' at someone's apartment (which is practically right next to the Eiffel Tower) was cancelled. Everyone's away "
"0","1557012051","Sun Apr 19 01:31:20 PDT 2009","NO_QUERY","ShegetdoePR","i will be glad when these twitter tech people fix my account "
"0","1557012284","Sun Apr 19 01:31:24 PDT 2009","NO_QUERY","SaBer011","am from rgypt and missed aly&amp;fila shittttttt   #asot400"
"0","1557012314","Sun Apr 19 01:31:25 PDT 2009","NO_QUERY","Ilkee","@MariahCarey I'm little tired 'cause it can be really painful  Get well soon Xx"
"0","1557012365","Sun Apr 19 01:31:25 PDT 2009","NO_QUERY","danjwhite1","@stevecampbelluk working a Sunday after partying  lol"
"0","1557013177","Sun Apr 19 01:31:41 PDT 2009","NO_QUERY","lizcable","@moombaman I love web 2.0.  Its a web 2.0 way of finding a gardener, but it is SERIOUSLY flawed. Sadly sometimes experiments don't work "
"0","1557013289","Sun Apr 19 01:31:42 PDT 2009","NO_QUERY","ComedyQueen","@keza34 i cant help it i just woked up lol. and omgosh  another #F1 watcher. I feel all lefted out "
"0","1557013352","Sun Apr 19 01:31:45 PDT 2009","NO_QUERY","amgine12","@ItsJamesNewman When I worked at Target, I found one marked down like 90%. I put it aside to buy it, but never did. "
"0","1557013633","Sun Apr 19 01:31:51 PDT 2009","NO_QUERY","R_k309","its 5am ive been lying in bed for 4hrs now and still no sleep i have counted sheep and everything... nothing "
"0","1557013639","Sun Apr 19 01:31:48 PDT 2009","NO_QUERY","springyunited","My god I feel rough And I've got 3k run to do "
"0","1557013882","Sun Apr 19 01:31:53 PDT 2009","NO_QUERY","FemDomLA","@baovo Oh, is that why you didn't answer earlier? "
"0","1557014049","Sun Apr 19 01:31:56 PDT 2009","NO_QUERY","jhen_tan","Can't get Raja to stop crying , he's sick... "
"0","1557014357","Sun Apr 19 01:32:02 PDT 2009","NO_QUERY","angryman78","@fiona2369 u like to run dont u, wish i was like u, i struggle to run at all "
"0","1557015150","Sun Apr 19 01:32:17 PDT 2009","NO_QUERY","bigfanofsushi","Back in Economics hell. "
"0","1557015217","Sun Apr 19 01:32:19 PDT 2009","NO_QUERY","Tj_pinkgurl","And now too many things have changed and I have nothing to say to them  they left like the others they always do. Talking to myself here"
"0","1557015793","Sun Apr 19 01:32:31 PDT 2009","NO_QUERY","Scoshy","not happy with the maintenance happening in his bathroom for past 30 mins - Hungover  Not good"
"0","1557015933","Sun Apr 19 01:32:33 PDT 2009","NO_QUERY","alphielafray","my mouth hurts... "
"0","1557015966","Sun Apr 19 01:32:34 PDT 2009","NO_QUERY","cLoWnTeaRz7","@MariahCarey goodmerntin I have a sore tooth also "
"0","1557015973","Sun Apr 19 01:32:34 PDT 2009","NO_QUERY","missktrina","@MariahCarey I'm up 2. Just got off work at 3:20. And now I'm home laying in bed and can't sleep. "
"0","1557016017","Sun Apr 19 01:32:35 PDT 2009","NO_QUERY","LauranMHoban","good morning. aahhh i need to finish my homework "
"0","1557016227","Sun Apr 19 01:32:40 PDT 2009","NO_QUERY","liadlaith","@aestivus I don't even know where that is "
"0","1557016319","Sun Apr 19 01:32:41 PDT 2009","NO_QUERY","HellOfABlackHat","I misses you too. "
"0","1557016691","Sun Apr 19 01:32:49 PDT 2009","NO_QUERY","just_another_1","@oPONOo corrie's asleep and lesley prob. as well i know she always works early :S "
"0","1557016827","Sun Apr 19 01:32:51 PDT 2009","NO_QUERY","mistysilhouette","didn't manage to get my blackberry today  maybe next month."
"0","1557017142","Sun Apr 19 01:32:58 PDT 2009","NO_QUERY","StephNo1","Getting ready to go to work "
"0","1557017307","Sun Apr 19 01:33:01 PDT 2009","NO_QUERY","loveivy","i should go to bed soon  it's getting pretty late &lt;/3"
"0","1557017347","Sun Apr 19 01:33:01 PDT 2009","NO_QUERY","jessicastrust","@CaptainFlashman Normally I would, but my son just snaffled the last bit of bacon "
"0","1557017357","Sun Apr 19 01:33:02 PDT 2009","NO_QUERY","cheryltiu","@tatiny my friend  how do i clean that? it's nylon at least.."
"0","1557017474","Sun Apr 19 01:33:03 PDT 2009","NO_QUERY","holly_may","Not feeling very well at all - think I'm gonna be spending a day in bed... "
"0","1557017898","Sun Apr 19 01:33:12 PDT 2009","NO_QUERY","MarySayWhat","needs to put music on her ipod "
"0","1557017933","Sun Apr 19 01:33:13 PDT 2009","NO_QUERY","sebby_peek","@amazingphoebe alright, i'll talk to mum about it  i'll talk to you later i guess  i love you"
"0","1557018256","Sun Apr 19 01:33:21 PDT 2009","NO_QUERY","MightBeMarissa","/cannot come back to skype. /have to pretend I'm sleeping or I'll get in trouble, guys  &lt;333"
"0","1557018260","Sun Apr 19 01:33:19 PDT 2009","NO_QUERY","Yvonne_InStereo","Dead tired outside of baker's This hardcore goodbye is taking too long I wanna sleep and be warm "
"0","1557018650","Sun Apr 19 01:33:26 PDT 2009","NO_QUERY","sofiesunshine","i ate some easter egg for breakfast ahhh not good. so much to do today and so little time "
